21.903010100261078, 19.65, 104.1, 1953.8778478108295, 0.092, 0.084, 0.098, 0.066, 0.18, 0.054, 0.747, 1.016, 5.029, 79.25, 0.011, 0.022, 0.035, 0.018, 0.03631858310972308, 0.008393309248470074, 19.77, 24.56, 128.8, 1223.0, 0.15, 0.204, 0.283, 0.152, 0.265, 0.064,0
11.45, 35.3927793850733, 73.81, 401.5, 0.11, 0.094, 0.046, 0.019826237389544546, 0.184, 0.09075456103676804, 0.325, 2.174, 2.077, 24.62, 0.01, 0.017, 0.026, 0.008, 0.07156605466026023, 0.004, 13.11, 32.16, 84.53, 525.1, 0.156, 0.168, 0.176, 0.061, 0.276, 0.089,1
12.36, 21.8, 79.78, 466.1, 0.088, 0.094, 0.34740915584271054, 0.037, 0.193, 0.064, 0.298, 1.502, 2.203, 20.95, 0.007, 0.025, 0.027, 0.013, 0.02, 0.004, 13.83, 30.5, 91.46, 574.7, 0.13, 0.246, 0.243, 0.12, 0.297, 0.093,1
14.64, 15.24, 95.77, 656.781567210397, 0.113, 0.134, 0.1, 0.071, 0.212, 0.063, 0.512, 0.737, 3.814, 42.76, 0.006, 0.044, 0.044, 0.016, 0.024, 0.005, 16.34, 18.24, 76.9031653151133, 803.6, 0.128, 0.309, 0.26, 0.14, 0.315, 0.085,1
14.62, 24.02, 94.57, 662.7, 0.13227347325004485, 0.03540851603644167, 0.031, 0.03, 0.168, 0.059, 0.372, 1.111, 2.279, 33.76, 0.005, 0.018, 0.011, 0.029796433172141302, 0.021, 0.003, 16.11, 29.11, 102.9, 803.7, 0.112, 0.9287189989203399, 0.092, 0.2560330819329324, 0.252, 0.10728018326179128,1
13.45, 18.3, 86.6, 555.1, 0.08154581958813263, 0.082, 0.04, 0.028, 0.164, 0.057, 0.295, 1.373, 2.099, 25.22, 0.006, 0.10434784801824667, 0.019, 0.009, 0.019, 0.010368536692431322, 15.1, 25.94, 97.59, 699.4, 0.134, 0.175, 0.138, 0.079, 0.268, 0.066,1
6.981, 13.43, 43.79, 143.5, 0.117, 0.076, 0.0, 0.0, 0.193, 0.078, 1.5197511511903143, 1.508, 1.553, 9.833, 0.01, 0.011, 0.0, 0.0, 0.027, 0.004, 7.93, 19.54, 50.41, 185.2, 0.158, 0.12, 0.0, 0.0, 0.293, 0.094,1
9.876, 19.4, 63.95, 298.3, 0.1, 0.097, 0.062, 0.03, 0.194, 0.063, 0.18, 1.222, 1.528, 11.77, 0.0157907701639437, 0.022, 0.03, 0.011, 0.016, 0.004, 10.76, 26.83, 144.0121607950428, 361.2, 0.156, 0.6873759796212838, 0.264, 0.097, 0.262, 0.11798268354544014,1
11.582107214743761, 18.54, 79.01, 466.7, 0.085, 0.068, 0.026, 0.019, 0.16, 0.061, 1.0470027768898298, 0.894, 5.345533133825876, 9.227, 0.003, 0.01, 0.012, 0.006, 0.013, 0.001, 13.29, 27.49, 85.56, 544.1, 0.118, 0.196, 0.194, 0.084, 0.298, 0.072,1
10.295620865823846, 19.67, 152.8, 1509.0, 0.133, 0.277, 0.426, 0.182, 0.256, 0.07, 1.215, 1.545, 10.05, 201.13773204431584, 0.007, 0.087, 0.104, 0.025, 0.031, 0.005, 28.4, 28.01, 206.8, 2360.0, 0.17, 0.7478423175315473, 0.961, 0.291, 0.406, 0.098,0
11.34, 21.26, 72.48, 396.5, 0.088, 0.066, 0.051, 0.019, 0.149, 0.065, 0.234, 0.986, 2.057299430016964, 334.92577041019223, 0.009, 0.016, 0.024, 0.006, 0.0307229520289048, 0.002, 13.01, 29.15, 160.0710402194902, 518.1, 0.17, 0.22, 0.312, 0.23798452772898238, 0.283, 0.088,1
9.777, 16.99, 62.5, 290.2, 0.104, 0.084, 0.043, 0.018, 0.158, 0.071, 0.403, 1.424, 2.747, 22.87, 0.016941671037101577, 0.029, 0.027, 0.01, 0.033, 0.019693919010389114, 11.05, 21.47, 106.00037712904401, 367.0, 0.18091680220652298, 0.176, 0.13, 0.053, 0.253, 0.085,1
18.66, 35.66136934790559, 121.4, 388.9455225647999, 0.105, 0.11, 0.146, 0.087, 0.197, 0.062, 0.713, 1.581, 4.895, 90.47, 0.008, 0.021, 0.033, 0.016, 0.02, 0.005, 22.25, 24.9, 145.4, 1549.0, 0.15, 0.229, 0.327, 0.167, 0.289, 0.085,0
19.0, 18.91, 108.76534962411165, 1138.0, 0.082, 0.08, 0.093, 0.056, 0.195, 0.05, 0.69, 1.342, 5.216, 81.23, 0.004, 0.027, 0.04, 0.014, 0.02, 0.003, 22.32, 12.60088217072675, 148.2, 3444.8656100039525, 0.102, 0.226, 0.6542461062525972, 0.122, 0.284, 0.065,0
19.79, 25.12, 130.4, 1920.5560830976015, 0.102, 0.159, 0.04237316052670897, 0.115, 0.22, 0.05535730712356915, 0.495, 1.199, 2.765, 63.33, 0.005, 0.032, 0.048, 0.01, 0.016, 0.003, 22.63, 33.58, 88.55501966810436, 3073.1311048533603, 0.128, 0.386, 0.567, 0.173, 0.33751293625531553, 0.085,0
15.71, 13.93, 96.0495130286225, 761.7, 0.095, 0.095, 0.071, 0.059, 0.182, 0.057, 0.312, 0.816, 1.972, 27.94, 0.0028623073666501574, 0.015, 0.017, 0.013, 0.017, 0.002, 17.5, 19.25, 114.3, 922.8, 0.122, 0.195, 0.171, 0.137, 0.6611044900783116, 0.071,1
11.15, 13.08, 70.87, 381.9, 0.098, 0.051, 0.02, 0.018, 0.183, 0.061, 0.225, 0.782, 1.429, 15.48, 0.009, 0.009, 0.012, 0.008, 0.024, 0.002, 13.7337529669152, 16.3, 76.25, 440.8, 0.134, 0.09, 0.071, 0.055, 0.4561620381111656, 0.068,1
10.9, 12.96, 68.69, 366.8, 0.075, 0.037, 0.003, 0.007, 0.144, 0.057, 0.282, 0.761, 1.808, 18.54, 0.006, 0.006, 0.12680546847796195, 0.004, 0.016, 0.01135179082708242, 12.36, 18.2, 78.07, 470.0, 0.117, 0.083, 0.019, 0.04, 0.274, 0.077,1
14.615881477923569, 18.15, 130.7, 1214.0, 0.112, 0.167, 0.251, 0.129, 0.203, 0.061, 0.736, 1.048, 4.792, 97.07, 0.004, 0.023, 0.04, 0.013, 0.017, 0.003, 26.73, 28.50586807485806, 174.9, 2232.0, 0.144, 0.385, 0.681, 0.225, 0.364, 0.0852514008987349,0
10.66, 15.15, 67.49, 349.6, 0.088, 0.043, 0.0, 0.0, 0.193, 0.06, 0.331, 3.2475870888092517, 6.448464592707218, 21.98, 0.009, 0.01, 0.0, 0.026677248941193627, 0.033, 0.001, 11.54, 19.2, 60.03492104346047, 408.3, 0.108, 0.068, 0.0, 0.0, 0.271, 0.062,1
27.22, 21.87, 182.1, 2250.0, 0.109, 0.191, 0.287, 0.188, 0.18, 0.058, 0.836, 4.076882898871992, 5.82, 128.7, 0.005, 0.025, 0.031, 0.012, 0.016, 0.021508795894568042, 33.12, 32.85, 220.8, 3216.0, 0.19575754389650132, 0.403, 0.534, 0.04725679893169012, 0.5432988927483788, 0.081,0
12.77, 21.41, 82.02, 507.4, 0.087, 0.066, 0.031, 0.029, 0.17670292609480742, 0.063, 0.731, 1.748, 5.118, 53.65, 0.005, 0.018, 0.022, 0.018, 0.034, 0.006, 13.75, 23.5, 89.04, 579.5, 0.10583341142414915, 0.09, 0.052, 0.048, 0.218, 0.069,1
15.12, 15.07313628912511, 98.78, 716.6, 0.089, 0.096, 0.076, 0.041, 0.159, 0.06376427954592842, 0.271, 0.362, 1.974, 26.44, 0.005, 0.019, 0.02, 0.008, 0.05131138185814754, 0.003, 17.77, 20.24, 117.7, 1136.5338287065117, 0.149, 0.333, 0.333, 0.091746040429628, 0.342, 0.097,0
17.01, 20.26, 109.7, 904.3, 0.088, 0.14162184308995998, 0.07, 0.054, 0.203, 0.052, 0.586, 0.855, 4.106, 68.46, 0.005, 0.015, 0.019, 0.011, 0.023, 0.003, 19.8, 25.05, 130.0, 1210.0, 0.111, 0.149, 0.193, 0.11, 0.328, 0.065,0
15.27, 12.91, 103.46592937418632, 725.5, 0.082, 0.062, 0.13637861561155382, 0.032, 0.136, 0.055, 0.213, 0.363, 1.525, 20.0, 0.004, 0.012, 0.018, 0.007, 0.01, 0.002, 17.38, 25.835839850487147, 113.7, 932.7, 0.19968875174240414, 0.219, 0.296, 0.104, 0.232, 0.075,1
11.84, 18.94, 75.51, 2403.8191848588917, 0.089, 0.069, 0.027, 0.014, 0.153, 0.061, 0.222, 0.865, 1.444, 17.12, 0.006, 0.017, 0.02, 0.007, 0.016, 0.003, 13.3, 24.99, 85.22, 546.3, 0.128, 0.188, 0.7298642717511077, 0.069, 0.254, 0.08,1
28.11, 18.47, 188.5, 2499.0, 0.114, 0.152, 0.32, 0.16, 0.165, 0.055, 2.873, 1.0822745962492828, 21.98, 525.6, 0.013, 0.028, 0.064, 0.014, 0.048, 0.004, 28.11, 18.47, 188.5, 2499.0, 0.114, 0.152, 0.32, 0.16, 0.165, 0.055,0
11.89, 38.31442324448247, 77.32, 432.2, 0.094, 0.115, 0.066, 0.031, 0.197, 0.063, 0.296, 1.563, 2.087, 21.46, 0.009, 0.042, 0.059, 0.018, 0.028, 0.005, 13.25, 27.1, 86.2, 531.2, 0.14, 0.305, 0.281, 0.114, 0.34, 0.084,1
10.2, 17.48, 65.05, 321.2, 0.081, 0.059, 0.058, 0.011, 0.196, 0.063, 0.357, 1.922, 2.747, 420.99875897787626, 0.005, 0.031, 0.058, 0.011, 0.026, 0.005, 11.48, 24.47, 75.4, 403.7, 0.095, 0.14, 0.192, 0.036, 0.4089269664932338, 0.078,1
13.65, 13.16, 87.88, 568.9, 0.096, 0.087, 0.039, 0.037828516551952, 0.136, 0.063, 0.21, 0.434, 1.391, 17.4, 0.0030910475773483163, 0.017, 0.017, 0.007, 0.014, 0.003, 15.34, 16.35, 99.71, 706.2, 0.131, 0.247, 0.176, 0.081, 0.238, 0.087,1
13.56, 13.9, 88.59, 561.3, 0.105, 0.23796135496696483, 0.2167039616323784, 0.04484088044167517, 0.196, 0.063, 0.257, 0.498, 2.011, 21.03, 0.006, 0.023, 0.025, 0.008, 0.018, 0.003, 14.98, 17.13, 101.1, 686.6, 0.138, 0.27, 0.258, 0.091, 0.306, 0.082,1
10.18, 17.53, 65.12, 313.1, 0.106, 0.085, 0.018, 0.019, 0.191, 0.069, 0.247, 1.217, 1.641, 15.05, 0.008, 0.014, 0.009, 0.008, 0.015653731373290937, 0.004, 11.17, 22.84, 71.94, 375.6, 0.141, 0.144, 0.066, 0.056, 0.306, 0.088,1
14.34, 13.47, 92.51, 641.2, 0.099, 0.076, 0.057, 0.046, 0.208, 0.054, 1.59813011604341, 0.812, 3.763, 48.29, 0.007, 0.014, 0.3793565024871744, 0.013, 0.023, 0.001, 16.77, 16.9, 110.4, 873.2, 0.13, 0.152, 0.163, 0.109, 0.306, 0.18475855163409338,1
17.05, 19.08, 113.4, 895.0, 0.114, 0.157, 0.191, 0.109, 0.213, 0.063, 0.296, 0.679, 2.153, 31.98, 0.006, 0.02, 0.032273915954929296, 0.014, 0.012, 0.002, 19.59, 24.89, 133.5, 1189.0, 0.17, 0.393, 0.502, 0.254, 0.311, 0.091,0
11.22, 33.81, 70.79, 386.8, 0.078, 0.036, 0.005, 0.006, 0.184, 0.058, 0.224, 1.647, 0.9561227090552269, 15.46, 0.004, 0.05533587389656713, 0.003, 0.003, 0.019, 0.003, 12.36, 41.78, 78.44, 470.9, 0.1, 0.069, 0.023, 0.03, 0.291, 0.073,1
13.75, 23.77, 88.54, 590.0, 0.08, 0.068, 0.047, 0.023, 0.177, 0.054, 0.435, 1.057, 2.829, 461.77671875005234, 0.004, 0.029631829536667056, 0.32803292878159157, 0.01, 0.026, 0.003, 15.01, 26.34, 98.0, 706.0, 0.094, 0.144, 1.005890410756201, 0.061, 0.266, 0.063,1
19.4, 21.357638439165346, 129.1, 1155.0, 0.103, 0.156, 0.205, 0.089, 0.198, 0.06, 0.524, 1.802, 4.037, 60.41, 0.011, 0.033, 0.039, 0.016, 0.022, 0.004, 21.65, 30.53, 144.9, 1633.0640391241443, 0.146, 0.297, 0.346, 0.156, 0.292, 0.076,0
12.89, 14.11, 84.95, 512.2, 0.088, 0.135, 0.137, 0.04, 0.16, 0.0761885424699142, 0.202, 0.44, 2.393, 16.35, 0.006, 0.056, 0.082, 0.014, 0.013, 0.008, 14.39, 17.7, 105.0, 639.1, 0.125, 0.585, 0.773, 0.1936868164366313, 0.264, 0.118,1
10.726134558763153, 25.22, 68.01, 347.0, 0.097, 0.072, 0.024, 0.016, 0.19404070595978776, 0.063, 0.7673460369991013, 1.493, 1.497, 516.4625502614172, 0.007, 0.01, 0.3154344687488476, 0.04010881669030264, 0.022, 0.003, 12.25, 35.19, 77.98, 455.7, 0.15, 0.14, 0.112, 0.061, 0.341, 0.09225222668942348,1
17.3, 17.08, 113.0, 928.2, 0.101, 0.104, 0.127, 0.084, 0.181, 0.056, 0.309, 0.857, 2.193, 33.63, 0.005, 0.015, 0.023, 0.013, 0.014, 0.002, 19.85, 25.09, 156.10592191347757, 1222.0, 0.142, 0.24, 0.338, 0.186, 0.314, 0.081,0
19.45, 19.33, 126.5, 1169.0, 0.08831075779705093, 0.119, 0.138, 0.086, 0.178, 0.056, 0.596, 0.634, 3.797, 71.0, 0.005, 0.018, 0.027, 0.013, 0.014, 0.003, 25.7, 24.57, 163.1, 1972.0, 0.15, 0.5942454490224471, 0.432, 0.1105804658677849, 0.338, 0.09,0
15.66, 23.2, 110.2, 773.5, 0.111, 0.311, 0.318, 0.138, 0.25, 0.081, 1.292, 2.724481052911021, 10.12, 138.5, 0.012, 0.06, 0.082, 0.03, 0.023, 0.006, 19.85, 31.64, 143.7, 1226.0, 0.15, 0.517, 0.784324284763151, 0.246, 0.328, 0.102,0
20.31, 20.90521176342741, 132.9, 1288.0, 0.1, 0.109, 0.152, 0.093, 0.181, 0.056, 0.398, 1.033, 2.587, 52.34, 0.005, 0.016, 0.021, 0.008, 0.013, 0.002, 24.33, 39.16, 162.3, 1844.0, 0.152, 0.7877118719382473, 0.379, 0.17, 0.315, 0.08,0
24.716426583329543, 19.38, 100.0, 758.6, 0.078, 0.056, 0.042, 0.028, 0.155, 0.054, 0.23, 0.999, 18.921142718474183, 22.18, 0.003, 0.009, 0.013, 0.005, 0.01, 0.001, 17.91, 31.67, 115.9, 988.6, 0.108, 0.181, 0.226, 0.086, 0.268, 0.15029497586802928,0
12.87, 16.21, 82.38, 512.2, 0.094, 0.062, 0.039, 0.016, 0.201, 0.058, 0.234, 1.219, 8.66728132781393, 18.24, 0.006, 0.022, 0.026, 0.006, 0.026, 0.002, 17.156119947381345, 23.64, 89.27, 597.5, 0.126, 0.181, 0.199, 0.058, 0.36, 0.071,1
10.71, 20.39, 69.5, 344.9, 0.108, 0.129, 0.084, 0.029, 0.14448324798524453, 0.069, 0.32, 1.489, 2.23, 20.74, 0.009, 0.048, 0.073, 0.02178208755091347, 0.027, 0.008, 32.21560753831072, 31.489064103036434, 76.51, 410.4, 0.134, 0.255, 0.253, 0.086, 0.26, 0.087,1
11.74, 14.02, 74.24, 427.3, 0.10390109053554505, 0.043, 0.012513002103779699, 0.028, 0.21, 0.061, 0.562, 1.268, 3.717, 37.83, 0.008, 0.014, 0.015, 0.04663480586666493, 0.029, 0.002, 13.31, 18.26, 84.7, 533.7, 0.104, 0.085, 0.067, 0.083, 0.31, 0.067,1
19.4, 18.18, 127.2, 1145.0, 0.104, 0.144, 0.163, 0.095, 0.1279242535512718, 0.059, 0.471, 3.8808900919873004, 2.903, 53.16, 0.006, 0.022, 0.02146609304506939, 0.015, 0.016, 0.002, 23.79, 28.65, 152.4, 1628.0, 0.152, 0.375, 0.432, 0.225, 0.359, 0.078,0
12.58, 18.4, 79.83, 489.0, 0.07283717848775843, 0.042, 0.002, 0.003, 0.17, 0.059, 0.272, 1.35, 1.721, 22.45, 0.006, 0.008, 0.002, 0.003, 0.026, 0.002, 13.5, 23.08, 85.56, 564.1, 0.104, 0.7003567597415199, 0.006, 0.009, 0.25, 0.064,1
10.91, 12.35, 69.14, 363.7, 0.085, 0.047, 0.012, 0.014, 0.145, 0.06, 0.175, 1.027, 1.267, 11.09, 0.003, 0.012, 0.011, 0.009, 0.029, 0.003, 11.37, 14.82, 72.42, 392.2, 0.093, 0.18672852208808266, 0.029, 0.032, 0.214, 0.066,1
13.5, 12.71, 100.79264813553138, 566.2, 0.074, 0.036, 0.003, 0.07549030170251855, 0.136, 0.053, 0.224, 0.686, 1.509, 20.39, 0.003, 0.004, 0.002, 0.003, 0.015, 0.002, 14.97, 16.94, 95.48, 698.7, 0.09, 0.058, 0.014, 0.022, 0.227, 0.062,1
14.61, 15.69, 145.90841530571655, 664.9, 0.076, 0.0560781247501909, 0.014, 0.019, 0.163, 0.053, 0.316, 0.912, 1.954, 28.9, 0.005, 0.006, 0.005, 0.006, 0.015, 0.001, 16.46, 21.75, 103.7, 840.8, 0.0784690195674703, 0.071, 0.047, 0.058, 0.253, 0.057,1
10.25, 16.18, 66.52, 324.2, 0.106, 0.111, 0.067, 0.04, 0.1308233261645826, 0.073, 0.368, 1.471, 1.597, 22.68, 0.01, 0.043, 0.04, 0.015, 0.027, 0.008, 11.28, 20.61, 71.53, 4127.56779101751, 0.13382490106085895, 0.47624080477194886, 0.19, 0.097, 0.261, 0.097,1
12.86, 13.32, 82.82, 504.8, 0.113, 0.088, 0.038, 0.034, 0.154, 0.065, 0.221, 1.042, 1.614, 16.57, 0.006, 0.02, 0.019, 0.01, 0.012, 0.02348302889091033, 14.04, 21.08, 92.8, 599.5, 0.155, 0.223, 0.179, 0.116, 0.238, 0.086,1
12.2, 15.21, 78.01, 457.9, 0.087, 0.14537951491595696, 0.02, 0.017, 0.164, 0.061, 0.258, 0.807, 10.004298329586465, 19.01, 0.005, 0.014, 0.011, 0.005, 0.013, 0.02135596236082631, 13.75, 21.38, 91.11, 583.1, 0.126, 0.193, 0.117, 0.056, 0.266, 0.08,1
12.67, 17.3, 81.25, 489.9, 0.103, 0.077, 0.032, 0.19846116066525255, 0.171, 0.06, 0.21, 1.626396758016524, 1.566, 244.30798547375946, 0.007, 0.01, 0.013, 0.006, 0.021, 0.002, 13.71, 21.1, 88.7, 574.4, 0.138, 0.121, 0.102, 0.056, 0.269, 0.069,1
16.27, 20.71, 106.9, 813.7, 0.117, 0.132, 0.148, 0.07380818105950211, 0.195, 0.063, 0.438, 1.232, 3.27, 44.41, 0.007, 0.021, 0.032, 0.014, 0.015, 0.003, 32.97312986578865, 30.38, 129.8, 1121.0, 0.159, 0.295, 0.19988260640294353, 0.158, 0.31, 0.082,0
12.3, 19.02, 77.88, 287.5770200177974, 0.083, 0.042, 0.008, 0.009, 0.1772668495558358, 0.059, 0.184, 0.6284176838068332, 1.199, 13.24, 0.008, 0.008, 0.007, 0.007, 0.019, 0.002, 13.35, 28.46, 84.53, 544.3, 0.122, 0.091, 0.036, 0.04, 0.255, 0.072,1
17.06, 21.0, 111.8, 918.6, 0.07415566391990419, 0.33270111148518067, 0.151, 0.099, 0.173, 0.09020537471287078, 0.816, 2.129, 6.076, 87.17, 0.006, 0.018, 0.045, 0.017, 0.018, 0.004, 20.99, 33.15, 143.2, 1362.0, 0.145, 0.205, 0.392, 0.183, 0.262, 0.076,0
10.26, 14.71, 66.2, 321.6, 0.099, 0.092, 0.036, 0.09828534129222048, 0.163, 0.07, 0.338, 2.509, 2.394, 19.33, 0.017, 0.047, 0.026, 0.035041329491660306, 0.037, 0.007, 10.88, 19.48, 70.89, 357.1, 0.136, 0.164, 0.072, 0.041, 0.243, 0.085,1
15.08, 25.74, 98.0, 716.6, 0.102, 0.098, 0.36907585677250193, 0.066, 0.165, 0.065, 0.653, 2.427785295155547, 4.174, 63.37, 0.011, 0.024, 0.049, 0.017, 0.021, 0.005, 29.622977632524673, 33.22, 121.2, 1050.0, 0.166, 0.236, 0.403, 0.153, 0.265, 0.094,0
12.54, 18.07, 79.42, 491.9, 0.074, 0.026, 0.001, 0.005, 0.153, 0.052, 0.351, 0.953, 2.329, 28.3, 0.006, 0.005, 0.001, 0.004, 0.02, 0.001, 13.72, 20.98, 86.82, 585.7, 0.093, 0.043, 0.004, 0.10603045170149543, 0.223, 0.055,1
16.5, 18.29, 44.092546203621325, 838.1, 0.097, 0.085, 0.059, 0.048, 0.15, 0.066824855307542, 0.339, 1.439, 2.344, 33.58, 0.007, 0.018, 0.018, 0.01, 0.03538759991861591, 0.002, 18.13, 25.45, 117.2, 1009.0, 0.134, 0.168, 0.166, 0.091, 0.239, 0.065,1
