0.013, 0.0070, 0.031, 0.031, 0.0080, 0.077, 0.077, 0.064, 0.073, 0.09, 0.075, 0.084, 0.123, 0.162, 0.232, 0.293, 0.353, 0.366, 0.322, 0.309, 0.408, 0.428, 0.1876818344676126, 0.596, 0.695, 0.839, 0.888, 0.64, 0.331, 0.342, 0.492, 0.459, 0.303, 0.437, 0.518, 0.512, 0.475, 0.49, 0.46, 0.446, 0.42, 0.287, 0.23, 0.095, 0.01, 0.053, 0.038, 0.011, 0.011, 0.0080, 0.015415608001736834, 0.0060, 0.0030, 0.0040, 0.0080, 0.0040, 0.0050, 0.0010, 0.0050, 0.0020,0
0.0090, 0.0050, 0.0080, 0.023, 0.059, 0.068, 0.099, 0.072, 0.009343035331541448, 0.082, 0.132, 0.186, 0.279, 0.258, 0.224, 0.257, 0.293, 0.299, 0.9357368622847685, 0.469, 0.566, 0.646, 0.677, 0.758, 0.886, 0.3120605824748195, 1.0, 0.856, 0.679, 0.559, 0.415, 0.295, 0.202, 0.7012162540201601, 0.117, 0.216, 0.222, 0.278, 0.231, 0.144, 0.151, 0.174, 0.176, 0.142, 0.091, 0.014, 0.047, 0.048, 0.016, 0.0040, 0.0020, 0.0050, 0.0040, 0.0080, 0.011, 0.0050, 0.02349967099807683, 0.0060, 0.0060, 0.0030,0
0.015, 0.01, 0.011, 0.026, 0.01, 0.039, 0.086, 0.092, 0.095, 0.15, 0.191, 0.212, 0.225, 0.257, 0.17, 0.202, 0.254, 0.342, 0.403, 0.455, 0.552, 0.599, 0.585, 0.711, 0.95, 0.986, 1.0, 0.958, 0.864, 0.713, 0.589, 0.432, 0.29, 0.174, 0.077, 0.23, 0.46289467037839227, 0.31, 0.331, 0.222, 0.087, 0.206, 0.181, 0.162, 0.112, 0.082, 0.112, 0.095, 0.041, 0.012, 0.0050, 0.0050, 0.0040, 0.0040, 0.0010, 0.0050, 0.0040, 0.0010, 0.0030, 0.0030,0
0.012, 0.015, 0.022, 0.018, 0.036, 0.07, 0.087, 0.062, 0.125, 0.13, 0.089, 0.05, 0.063, 0.127, 0.08, 0.074, 0.205, 0.295, 0.319, 0.457, 0.596, 0.71, 0.822, 0.842, 0.906, 0.98, 1.0, 0.875, 0.758, 0.662, 0.579, 0.513, 0.478, 0.499, 0.52, 0.507, 0.458, 0.35, 0.184, 0.189, 0.197, 0.104, 0.055, 0.049, 0.062, 0.05, 0.02869133997445259, 0.022, 0.01, 0.0050, 0.0020, 0.0040, 0.0070, 0.0030, 0.0050, 0.0050, 0.0020, 0.0040, 0.015724515891569785, 0.0060,0
0.013, 0.0010, 0.0090, 0.046, 0.052, 0.078, 0.093, 0.094, 0.171, 0.148, 0.153, 0.11, 0.089, 0.124, 0.12, 0.114, 0.214, 0.284, 0.364, 0.13523821644420692, 0.667, 0.798, 0.927, 0.903, 0.919, 1.0, 0.47876922292606183, 0.909, 0.818, 0.696, 0.59, 0.545, 0.514, 0.539, 0.553, 0.532, 0.483, 0.379, 0.183, 0.175, 0.168, 0.067, 0.061, 0.038, 0.053, 0.028, 0.018, 0.011, 0.0070, 0.012, 0.0090, 0.0080, 0.0040, 0.0010, 0.0010, 0.0040, 0.0040, 0.0020, 0.0020, 0.0020,0
0.0070, 0.01, 0.014, 0.25539127466860023, 0.025, 0.081, 0.07, 0.074, 0.012, 0.09, 0.5519669031333101, 0.155, 0.144, 0.104, 0.142, 0.123, 0.089, 0.205, 0.083, 0.152, 0.303, 0.161, 0.067, 0.143, 0.04, 0.165, 0.34, 0.486, 0.521, 0.551, 0.61, 0.599, 0.676, 0.89, 1.0, 0.952, 0.846, 0.707, 0.67, 0.633, 0.51, 0.416, 0.282, 0.17, 0.142, 0.097, 0.088, 0.086, 0.036, 0.023, 0.025, 0.0040, 0.0050, 0.0080, 0.012, 0.01, 0.0050, 0.0030, 0.0070, 0.006099978306819679,0
0.011, 0.0090, 0.0060, 0.046, 0.075, 0.089, 0.102, 0.049, 0.047, 0.039, 0.111, 0.141, 0.22, 0.298, 0.412, 0.475, 0.539, 0.628, 0.706, 0.792, 0.949, 1.0, 0.964, 0.943, 0.866, 0.79, 0.7616918146949475, 0.449, 0.474, 0.615, 0.493, 0.32, 0.374, 0.334, 0.105, 0.067, 0.038, 0.046, 0.169, 0.217, 0.168, 0.064, 0.016, 0.078, 0.065, 0.021, 0.051, 0.039, 0.026, 0.01, 0.016, 0.0030, 0.0080, 0.011, 0.0080, 0.0060, 0.0, 0.0020, 0.0030, 0.0030,0
0.027, 0.024, 0.062, 0.056, 0.113, 0.14489871561687875, 0.182, 0.174, 0.144, 0.181, 0.237, 0.091, 0.175, 0.401, 0.519, 0.731, 0.906, 0.926, 0.743, 0.446, 0.51, 0.695, 0.776, 0.5059480425384706, 0.728, 0.64, 0.576, 0.415, 0.6278794241337756, 0.444, 0.266, 0.202, 0.05170364267651542, 0.076, 0.372, 0.584, 0.483, 0.235, 0.1, 0.324, 0.399, 0.298, 0.168, 0.176, 0.168, 0.073, 0.119, 0.13, 0.075, 0.0070, 0.026, 0.011, 0.011, 0.0080, 0.0050, 0.0070, 0.01, 0.016, 0.022, 0.017,0
0.013, 0.052, 0.062, 0.052, 0.24091988844143225, 0.259, 0.23, 0.207, 0.342, 0.428, 0.302, 0.121, 0.33, 0.571, 0.696, 0.975, 1.0, 0.929, 0.621, 0.459, 0.5, 0.503, 0.708, 0.842, 0.811, 0.769, 0.81, 0.62, 0.236, 0.5703670943720189, 0.63, 0.676, 0.29, 0.439, 0.853, 0.718, 0.48, 0.586, 0.499, 0.287, 0.06, 0.2190624760994833, 0.274, 0.20059327706708419, 0.208, 0.066, 0.049, 0.034, 0.017, 0.029, 0.0030, 0.021, 5.646415233064074E-4, 0.02, 0.013, 0.0020, 0.0040, 0.0030, 0.011, 0.0080,0
0.029, 0.04, 0.077, 0.081, 0.052, 0.105, 0.014, 0.067, 0.129, 0.115, 0.094, 0.079, 0.025, 0.119, 0.104, 0.205, 0.156, 0.269, 0.378, 0.402, 0.347, 0.14, 0.9632842916984308, 0.283, 0.15, 0.9626827865966323, 0.447, 0.752, 0.904, 0.781, 0.477, 0.248, 0.537, 0.628, 0.365, 0.457, 0.636, 0.647, 0.552, 0.325, 0.229, 0.065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0060, 0.024, 0.02, 0.0050, 0.004935005140708528, 0.016, 0.0080, 0.014, 0.011,0
0.03957706846170525, 0.042, 0.047, 0.082, 0.084, 0.076, 0.037, 0.04250500832579681, 0.055, 0.6587397322067384, 0.09, 0.173, 0.194, 0.28, 0.331, 0.502, 0.636, 0.71, 0.833, 0.873, 0.807, 0.751, 0.1983733928348807, 0.73, 0.618, 0.495, 0.453, 0.41, 0.454, 0.412, 0.314, 0.319, 0.369, 0.378, 0.447, 0.478, 0.472, 0.466, 0.7311844820466789, 0.426, 0.406, 0.371, 0.386, 0.28, 0.128, 0.112, 0.13, 0.079, 0.044, 0.022, 0.02930672101893153, 0.0080, 0.017, 0.018, 0.0040, 0.013, 0.0070, 0.0040, 0.013, 0.0090,1
0.021, 0.012, 0.02, 0.104, 0.168, 0.042, 0.072, 0.083, 0.049, 0.069, 0.112, 0.174, 0.271, 0.309, 0.358, 0.5, 0.601, 0.647, 0.807, 0.901, 0.891, 0.934, 1.0, 0.91, 0.85, 0.787, 0.769, 0.772, 0.627, 0.43, 0.208, 0.12, 0.166, 0.262, 0.386, 0.396, 0.325, 0.23, 0.325, 0.402, 0.434, 0.401, 0.337, 0.252, 0.21, 0.118, 0.115, 0.055, 0.1654152977898287, 0.018, 0.01, 0.012, 0.02820726950657723, 0.0060, 0.0030, 0.01, 0.0080, 0.011, 0.016, 0.013,1
0.053, 0.088, 0.2, 0.26, 0.322, 0.225, 0.062, 0.229, 0.095, 0.074, 0.32169981263617514, 0.223, 0.27, 0.336, 0.427, 0.414, 0.566, 0.692, 0.855, 0.923, 0.917, 1.0, 0.953, 0.91, 0.834, 0.705, 0.653, 0.448, 0.246, 0.202, 0.10431720246661388, 0.099, 0.151, 0.239, 0.443, 0.502, 0.444, 0.457, 0.1380501889293199, 0.29, 0.341, 0.499, 0.363, 0.139, 0.18, 0.13, 0.052, 0.308738157710698, 0.047, 0.011, 0.03, 0.024, 0.02, 0.026, 0.0080, 0.015, 0.017, 0.015, 0.013, 0.0060,1
0.028, 0.06, 0.066, 0.023, 0.084, 0.167, 0.115, 0.11, 0.137, 0.177, 0.2, 0.287, 0.328, 0.377, 0.417, 0.504, 0.618, 0.802, 0.933, 0.94, 0.928, 0.945, 0.833, 0.777, 0.701, 0.615, 0.581, 0.445, 0.371, 0.289, 0.218, 0.171, 0.358, 0.395, 0.287, 0.24, 0.362, 0.331, 0.376, 0.477, 0.406, 0.5567277574536221, 0.232, 0.145, 0.102, 0.111, 0.066, 0.12043719329741719, 0.024, 0.018, 0.011, 0.015, 0.03451803111692845, 0.016, 0.0050, 0.0070, 0.0050, 0.0030, 0.0040, 0.0080,1
0.021, 0.026, 0.012, 0.077, 0.106, 0.168, 0.302, 0.346, 0.331, 0.412, 0.394, 0.133, 0.462, 0.997, 0.914, 0.829, 0.7412838064183676, 0.782, 0.879, 0.85, 0.892, 0.947, 1.0, 0.898, 0.781, 0.832, 0.2781272051013371, 0.455, 0.473, 0.6312477939241212, 0.275, 0.098, 0.048, 0.14, 0.183, 0.215, 0.127, 0.191, 0.339, 0.344, 0.237, 0.12, 0.266, 0.259, 0.139, 0.108, 0.138, 0.132, 0.107, 0.032, 0.032, 0.0060, 0.016, 0.0080, 0.037, 0.01, 0.013, 0.029, 0.013, 0.0020,1
0.108, 0.107, 0.026, 0.084, 0.075, 0.112, 0.332, 0.459, 0.553, 0.597, 0.53, 0.225, 0.24, 0.269, 0.665, 0.8647790355695828, 0.999580213040947, 0.084, 0.433, 0.872, 0.799, 0.371, 0.17, 0.161, 0.209, 0.285, 0.221, 0.613, 0.581, 0.692, 0.382, 0.43, 0.779, 0.87, 1.0, 0.921, 0.939, 0.6106361467592968, 0.731, 0.479, 0.5633240244200742, 0.202, 0.167, 0.287, 0.437, 0.31, 0.158, 0.055, 0.033, 0.021, 0.017, 0.018, 0.011, 0.023, 0.028, 0.0030, 0.0080, 0.012, 0.0080, 0.012906466576947474,1
0.043, 0.09, 0.083, 0.081, 0.016, 0.028, 0.14651755844045375, 0.206, 0.389, 0.711, 0.734, 0.1900137376440721, 0.3, 0.195, 0.277, 0.374, 0.251, 0.251, 0.329, 0.487, 0.653, 0.845, 0.974, 1.0, 0.666, 0.532, 0.402, 0.344, 0.424, 0.418, 0.439, 0.116, 0.434, 0.655, 0.617, 0.437, 0.412, 0.364, 0.457, 0.437, 0.296, 0.431, 0.416, 0.182, 0.149, 0.014, 0.116, 0.205, 0.107, 0.02, 0.021, 0.018, 0.02, 0.021, 0.014, 0.0050, 0.0030, 0.016, 0.0060, 0.0020,1
0.10470531383988108, 0.094, 0.062, 0.042, 0.1, 0.243, 0.178, 0.202, 0.261, 0.129, 0.265, 0.278, 0.443, 0.367, 0.204, 0.276, 0.325, 0.154, 0.278, 0.351, 0.519, 0.705, 0.30590147276825774, 0.681, 0.51, 0.531, 0.613, 0.839, 0.903, 0.861, 0.966, 0.917, 0.713, 0.69, 0.731, 0.413, 0.158, 0.182, 0.138, 0.296, 0.694, 0.825, 0.535, 0.44, 0.645, 0.621, 0.302, 0.138, 0.036, 0.036, 0.046, 0.043, 0.027, 0.015, 0.012, 0.013, 0.0020, 0.011, 0.0070, 0.0080,1
0.03, 0.069, 0.14294205349985092, 0.102, 0.08, 0.063, 0.013, 0.081, 0.176, 0.1, 0.052, 0.09, 0.266, 0.31, 0.352, 0.389, 0.05120894869934045, 0.245, 0.236, 0.304, 0.311, 0.47, 0.553, 0.453, 0.446, 0.467, 0.462, 0.699, 0.763, 0.702, 0.738, 0.745, 0.793, 0.523, 0.9750615991058438, 0.304, 0.131, 0.241, 0.178, 0.16, 0.566, 0.644, 0.424, 0.457, 0.576, 0.529, 0.329, 0.128, 0.005199204034916871, 0.061958170398594394, 0.034, 0.05498273873701289, 0.028, 0.017, 0.0090, 0.0050, 0.02, 0.013, 0.012, 0.0020,1
0.102, 0.083, 0.11414389410990847, 0.063, 0.064, 0.133, 0.099, 0.179, 0.12, 0.137, 0.251, 0.263, 0.28, 0.298, 0.03157406209143206, 0.313, 0.396, 0.209, 0.322, 0.334, 0.318, 0.289, 0.361, 0.257, 0.411, 0.459, 0.1793707913987736, 0.728, 0.759, 0.658, 0.751, 0.667, 0.49, 0.596, 0.655, 0.401, 0.119, 0.324, 0.311, 0.135, 0.4979603153723199, 0.799, 0.752, 0.551, 0.586, 0.729, 0.552, 0.334, 0.12234492310517117, 0.048, 0.1, 0.071, 0.032, 0.031, 0.025, 0.0090, 0.018, 0.021, 0.023, 0.011,1
0.012, 0.0070, 0.028, 0.058, 0.092, 0.127, 0.158, 0.193, 0.236, 0.217, 0.118, 0.075, 0.278, 0.376, 0.509, 0.659, 0.707, 0.753, 0.836, 0.859, 0.962, 0.984, 0.87, 0.322661807126054, 0.507, 0.54, 0.693, 0.849, 0.4450876563920378, 0.596, 0.295, 0.276, 0.288, 0.189, 0.145, 0.096, 0.089, 0.084, 0.089, 0.155, 0.232, 0.222, 0.104, 0.172, 0.202, 0.179, 0.111, 0.04, 0.1211248566236172, 0.027663396309051524, 0.0040, 0.0050, 0.0030, 0.0020, 0.019455172204984158, 0.0030, 0.0020, 0.0060, 0.0030, 0.0050,1
0.011, 0.045, 0.029, 0.071, 0.108, 0.102, 0.161, 0.212, 0.306, 0.294, 0.31, 0.343, 0.246, 0.189, 0.118, 0.208, 0.274, 0.327, 0.234, 0.126, 0.058, 0.124, 0.324, 0.436, 0.573, 0.782, 0.925, 0.935, 0.935, 1.0, 0.931, 0.848, 0.76, 0.704, 0.754, 0.799, 0.767, 0.596, 0.473, 0.484, 0.434, 0.395, 0.484, 0.538, 0.448, 0.267, 0.154, 0.136, 0.094, 0.026, 0.0080, 0.016, 0.012, 0.011, 0.0020, 0.01, 0.0070, 0.0060, 0.0020, 0.0040,1
0.011882636438096556, 0.0060, 0.016, 0.049, 0.052, 0.085, 0.081, 0.183, 0.223, 0.181, 0.255, 0.298, 0.262, 0.189, 0.067, 0.267, 0.427, 0.629, 0.778, 0.769, 0.81, 0.849, 0.944, 0.945, 0.966, 0.804, 0.497, 0.396, 0.386, 0.557, 0.731, 0.855, 0.942, 0.873, 0.667, 0.469, 0.155, 0.175, 0.361, 0.521, 0.518, 0.37, 0.224, 0.082, 0.04, 0.078, 0.37367489032951995, 0.103, 0.076, 0.022, 0.017, 0.0090, 0.0050, 0.0020, 0.0080, 0.0060, 0.0020, 0.0070, 0.0070, 0.0040,1
0.1057627751319117, 0.03, 0.012, 0.0080, 0.024, 0.025, 0.028, 0.013, 0.049, 0.087, 0.11, 0.108, 0.109, 0.102, 0.06, 0.091, 0.131, 0.276, 0.366, 0.527, 0.581, 0.618, 0.588, 0.464, 0.542, 0.737, 0.909, 1.0, 0.825, 0.544, 0.335, 0.088, 0.16, 0.339769693575513, 0.658, 0.739, 0.796, 0.749, 0.9829787063458885, 0.471, 0.236, 0.17, 0.273, 0.402, 0.412, 0.347, 0.274, 0.179, 0.092, 0.028, 0.017, 0.0080, 0.0040, 0.0020, 0.0040, 0.0060, 0.0070, 0.0040, 0.0040, 0.0030,1
0.033, 0.022, 0.039, 0.063, 0.116, 0.148, 0.205, 0.16, 0.253, 0.267, 0.306, 0.316, 0.231, 0.207, 0.18, 0.281, 0.442, 0.595, 0.66, 0.584, 0.454, 0.479, 0.565, 0.528, 0.833144097304238, 1.0, 0.956, 0.609, 0.511, 0.4, 0.048, 0.185, 0.219, 0.144, 0.176, 0.143, 0.164, 0.309, 0.365, 0.444, 0.386, 0.281, 0.124, 0.095, 0.12, 0.082, 0.062, 0.014, 0.011, 0.012, 0.01, 0.01, 0.015, 0.0060, 0.0020, 0.0050, 0.0020, 0.0040, 0.0050, 0.0070,1
0.019, 0.017, 0.029, 0.03, 0.046, 0.069, 0.058, 0.11, 0.242, 0.313, 0.479, 0.3820475997426658, 0.439, 0.344, 0.287, 0.389, 0.442, 0.389, 0.409, 0.501, 0.727, 0.938, 1.0, 0.983, 0.993, 0.916, 0.824, 0.696, 0.454, 0.7047217977744811, 0.252, 0.396, 0.155449116089253, 0.331, 0.9703272410725075, 0.192, 0.321, 0.337, 0.568, 0.55, 0.323, 0.045, 0.313, 0.339, 0.5188511647241775, 0.364, 0.12496482870098317, 0.086, 0.06, 0.027, 0.012, 0.0040, 0.014, 0.014, 0.017, 0.013, 0.011, 0.012, 0.011, 0.0070,1
0.064, 0.071, 0.045, 0.033, 0.018, 0.126, 0.102, 0.192, 0.336, 0.39, 0.467, 0.563, 0.551, 0.434, 0.305, 0.349, 0.398, 0.388, 0.528, 0.72, 0.77, 0.856, 0.869, 0.924, 1.0, 0.966, 0.982, 0.736, 0.416, 0.292, 0.328, 0.369, 0.345, 0.286, 0.5689856203596539, 0.372, 0.465, 0.349, 0.182, 0.114, 0.122, 0.262, 0.446, 0.473, 0.326, 0.142, 0.039, 0.041, 0.031, 0.0090, 0.015, 0.0050, 0.0020, 0.0090, 0.0070, 0.01, 0.0090, 0.0080, 0.0040, 0.0050,1
0.031, 0.022, 0.11806717450266406, 0.019, 0.096, 0.183, 0.111, 0.17, 0.28, 0.443, 0.298960395490043, 0.561, 0.538, 0.405, 0.224, 0.178, 0.23, 0.272, 0.521, 0.69, 0.82, 0.878, 0.76, 0.762, 0.715, 0.729, 0.869, 0.951, 0.835, 0.573, 0.436, 0.429, 0.424, 0.8574743423956619, 0.129, 0.148, 0.206, 0.24, 0.517, 0.517, 0.149, 0.241, 0.342, 0.449, 0.462, 0.2, 0.078, 0.123, 0.078, 0.0090, 0.025, 0.05004337403342206, 0.0060, 0.0050, 0.0080, 0.0040, 0.0020, 0.0060, 0.0070, 0.0050,1
0.0090, 0.027, 0.025, 0.024, 0.022, 0.084, 0.149, 0.122, 0.157, 0.212, 0.3, 0.309, 0.274, 0.255, 0.187, 0.6317009985085347, 0.146, 0.243, 0.326, 0.368, 0.336, 0.31, 0.391, 0.528, 0.641, 0.771, 0.875, 1.0, 0.981, 0.697, 0.497, 0.502, 0.536, 0.384, 0.185, 0.115, 0.15196548147172795, 0.131, 0.158, 0.263, 0.31, 0.451, 0.378, 0.127, 0.146, 0.109, 0.148, 0.138, 0.072, 0.018, 0.02, 0.01, 0.01, 0.0090, 0.0020, 0.0040, 0.0020, 0.0070, 0.0060, 0.0020,1
0.039, 0.011, 0.027, 0.026, 0.041, 0.049, 0.2260483250629735, 0.169, 0.21, 0.247, 0.268, 0.305, 0.286, 0.229, 0.116, 0.213, 0.206, 0.222, 0.324, 0.433, 0.507, 0.594, 0.708, 0.764, 0.888, 0.971, 0.988, 0.981, 0.946, 0.854, 0.646, 0.34, 0.383, 0.32, 0.133, 0.044, 0.123, 0.203, 0.165, 0.104, 0.6435217133610328, 0.211, 0.242, 0.163, 0.077, 0.072, 0.091, 0.081, 0.05, 0.01, 0.0090, 0.0080, 0.0080, 0.0030, 0.0080, 0.0040, 0.0070, 0.0040, 0.0020, 0.0010,1
0.034, 0.026, 0.04, 0.057, 0.053, 0.08962334304852954, 0.171, 0.168, 0.186, 0.3135339701917334, 0.319, 0.355, 0.312, 0.196, 0.178, 0.279, 0.287, 0.397, 0.56, 0.694, 0.797, 0.745, 0.82, 0.926, 0.881, 0.881, 0.93, 0.996, 0.858, 0.607, 0.393, 0.246, 0.164, 0.114, 0.096, 0.0080, 0.07, 0.094, 0.089, 0.113, 0.087, 0.102, 0.196, 0.226, 0.181, 0.201, 0.169, 0.104, 0.05, 0.014, 0.013, 0.012, 0.0040, 0.0050, 0.0060, 0.0050, 0.0040, 0.0020, 0.0, 0.0030,1
0.052, 0.20495802153622686, 0.018, 0.029, 0.035, 0.117, 0.126, 0.118, 0.44068944603802856, 0.253, 0.272, 0.237, 0.188, 0.098, 0.068, 0.15, 0.172, 0.234, 0.196, 0.14, 0.6144719162137415, 0.589, 0.763, 0.847, 0.942, 0.999, 0.97, 1.0, 0.863, 0.698, 0.772, 0.73, 0.52, 0.179, 0.11, 0.145, 0.107, 0.144, 0.193, 0.032, 0.149, 0.033, 0.054, 0.131, 0.091, 0.076, 0.106, 0.1, 0.054, 0.024, 0.016, 0.016, 0.0030, 0.0050, 0.0060, 0.0090, 0.014, 0.003612005093975925, 0.0080, 0.0030,1
0.029, 0.045, 0.028, 0.017, 0.038, 0.099, 0.12, 0.183, 0.21, 0.304, 0.299, 0.425, 0.634, 0.82, 1.0, 0.999, 0.951, 0.902, 0.723, 0.512, 0.207, 0.398, 0.589, 0.287, 0.204, 0.578, 0.539, 0.375, 0.341, 0.507, 0.558, 0.478, 0.33, 0.22, 0.1854143612616263, 0.286, 0.381, 0.416, 0.405, 0.33, 0.271, 0.265, 0.46328235026408976, 0.124, 0.119, 0.109, 0.062, 0.049, 0.026, 0.0080, 0.01, 0.0040, 0.0010, 0.0040, 0.0010, 0.0090, 0.0060, 0.0030, 0.0050, 0.0060,0
